file	region	t	x	y
R100_T01_h40_f04_prepended_interp.csv	R100	1	193	210
R100_T01_h80_f01_prepended_interp.csv	R100	1	193	210
R100_T01_h80_f02_prepended_interp.csv	R100	1	193	210
R100_T01_h80_f03_prepended_interp.csv	R100	1	209	213
R100_T01_h80_f04_prepended_interp.csv	R100	1	193	210
R100_T02_h01_f01_prepended_interp.csv	R100	2	193	210
R100_T02_h01_f02_prepended_interp.csv	R100	2	193	210
R100_T02_h01_f03_prepended_interp.csv	R100	2	193	210
R100_T02_h01_f04_prepended_interp.csv	R100	2	193	210
R100_T02_h40_f01_prepended_interp.csv	R100	2	193	210
R100_T02_h40_f02_prepended_interp.csv	R100	2	193	210
R100_T02_h40_f03_prepended_interp.csv	R100	2	193	210
R100_T02_h40_f04_prepended_interp.csv	R100	2	193	210
R100_T02_h80_f01_prepended_interp.csv	R100	2	193	210
R100_T02_h80_f02_prepended_interp.csv	R100	2	193	210
R100_T02_h80_f03_prepended_interp.csv	R100	2	193	210
R100_T02_h80_f04_prepended_interp.csv	R100	2	193	210
R100_T03_h01_f01_prepended_interp.csv	R100	3	193	210
R100_T03_h01_f02_prepended_interp.csv	R100	3	193	210
R100_T03_h01_f03_prepended_interp.csv	R100	3	193	210
R100_T03_h01_f04_prepended_interp.csv	R100	3	193	210
R100_T03_h40_f01_prepended_interp.csv	R100	3	193	210
R100_T03_h40_f02_prepended_interp.csv	R100	3	193	210
R100_T03_h40_f03_prepended_interp.csv	R100	3	193	210
R100_T03_h40_f04_prepended_interp.csv	R100	3	193	210
R100_T03_h80_f01_prepended_interp.csv	R100	3	193	210
R100_T03_h80_f02_prepended_interp.csv	R100	3	193	210
R100_T03_h80_f03_prepended_interp.csv	R100	3	193	210
R100_T03_h80_f04_prepended_interp.csv	R100	3	193	210
R100_T04_h01_f01_prepended_interp.csv	R100	4	209	213
R100_T04_h01_f02_prepended_interp.csv	R100	4	209	213
R100_T04_h01_f03_prepended_interp.csv	R100	4	193	210
R100_T04_h01_f04_prepended_interp.csv	R100	4	209	213
R100_T04_h40_f01_prepended_interp.csv	R100	4	209	213
R100_T04_h40_f02_prepended_interp.csv	R100	4	209	213
R100_T04_h40_f03_prepended_interp.csv	R100	4	193	210
R100_T04_h40_f04_prepended_interp.csv	R100	4	209	213
R100_T04_h80_f01_prepended_interp.csv	R100	4	209	213
R100_T04_h80_f02_prepended_interp.csv	R100	4	209	213
R100_T04_h80_f03_prepended_interp.csv	R100	4	193	210
R100_T04_h80_f04_prepended_interp.csv	R100	4	209	213
R100_T05_h01_f01_prepended_interp.csv	R100	5	208	222
R100_T05_h01_f02_prepended_interp.csv	R100	5	208	222
R100_T05_h01_f03_prepended_interp.csv	R100	5	208	222
R100_T05_h01_f04_prepended_interp.csv	R100	5	208	222
R100_T05_h40_f01_prepended_interp.csv	R100	5	208	222
R100_T05_h40_f02_prepended_interp.csv	R100	5	208	222
R100_T05_h40_f03_prepended_interp.csv	R100	5	208	222
R100_T05_h40_f04_prepended_interp.csv	R100	5	208	222
R100_T05_h80_f01_prepended_interp.csv	R100	5	208	222
R100_T05_h80_f02_prepended_interp.csv	R100	5	208	222
R100_T05_h80_f03_prepended_interp.csv	R100	5	208	222
R100_T05_h80_f04_prepended_interp.csv	R100	5	208	222
R101_T01_h01_f01_prepended_interp.csv	R101	1	129	139
R101_T01_h01_f02_prepended_interp.csv	R101	1	129	139
R101_T01_h01_f03_prepended_interp.csv	R101	1	96	67
R101_T01_h01_f04_prepended_interp.csv	R101	1	129	139
R101_T01_h40_f01_prepended_interp.csv	R101	1	129	139
R101_T01_h40_f02_prepended_interp.csv	R101	1	129	139
R101_T01_h40_f03_prepended_interp.csv	R101	1	96	67
R101_T01_h40_f04_prepended_interp.csv	R101	1	129	139
R101_T01_h80_f01_prepended_interp.csv	R101	1	129	139
R101_T01_h80_f02_prepended_interp.csv	R101	1	129	139
R101_T01_h80_f03_prepended_interp.csv	R101	1	96	67
R101_T01_h80_f04_prepended_interp.csv	R101	1	129	139
R101_T02_h01_f01_prepended_interp.csv	R101	2	96	67
R101_T02_h01_f02_prepended_interp.csv	R101	2	96	67
R101_T02_h01_f03_prepended_interp.csv	R101	2	129	139
R101_T02_h01_f04_prepended_interp.csv	R101	2	96	67
R101_T02_h40_f01_prepended_interp.csv	R101	2	96	67
R101_T02_h40_f02_prepended_interp.csv	R101	2	96	67
R101_T02_h40_f03_prepended_interp.csv	R101	2	129	139
R101_T02_h40_f04_prepended_interp.csv	R101	2	96	67
R101_T02_h80_f01_prepended_interp.csv	R101	2	96	67
R101_T02_h80_f02_prepended_interp.csv	R101	2	96	67
R101_T02_h80_f03_prepended_interp.csv	R101	2	129	139
R101_T02_h80_f04_prepended_interp.csv	R101	2	96	67
R102_T01_h01_f01_prepended_interp.csv	R102	1	51	94
R102_T01_h01_f02_prepended_interp.csv	R102	1	51	94
R102_T01_h01_f03_prepended_interp.csv	R102	1	51	94
R102_T01_h01_f04_prepended_interp.csv	R102	1	51	94
R102_T01_h40_f01_prepended_interp.csv	R102	1	51	94
R102_T01_h40_f02_prepended_interp.csv	R102	1	51	94
R102_T01_h40_f03_prepended_interp.csv	R102	1	51	94
R102_T01_h40_f04_prepended_interp.csv	R102	1	51	94
R102_T01_h80_f01_prepended_interp.csv	R102	1	51	94
R102_T01_h80_f02_prepended_interp.csv	R102	1	51	94
R102_T01_h80_f03_prepended_interp.csv	R102	1	51	94
R102_T01_h80_f04_prepended_interp.csv	R102	1	51	94
R102_T02_h01_f01_prepended_interp.csv	R102	2	51	94
R102_T02_h01_f02_prepended_interp.csv	R102	2	51	94
R102_T02_h01_f03_prepended_interp.csv	R102	2	51	94
R102_T02_h01_f04_prepended_interp.csv	R102	2	51	94
R102_T02_h40_f01_prepended_interp.csv	R102	2	51	94
R102_T02_h40_f02_prepended_interp.csv	R102	2	51	94
R102_T02_h40_f03_prepended_interp.csv	R102	2	51	94
R102_T02_h40_f04_prepended_interp.csv	R102	2	51	94
R102_T02_h80_f01_prepended_interp.csv	R102	2	51	94
R102_T02_h80_f02_prepended_interp.csv	R102	2	51	94
R102_T02_h80_f03_prepended_interp.csv	R102	2	51	94
R102_T02_h80_f04_prepended_interp.csv	R102	2	51	94
R102_T03_h01_f01_prepended_interp.csv	R102	3	116	253
R102_T03_h01_f02_prepended_interp.csv	R102	3	116	253
R102_T03_h01_f03_prepended_interp.csv	R102	3	51	94
R102_T03_h01_f04_prepended_interp.csv	R102	3	116	253
R102_T03_h40_f01_prepended_interp.csv	R102	3	116	253
R102_T03_h40_f02_prepended_interp.csv	R102	3	116	253
R102_T03_h40_f03_prepended_interp.csv	R102	3	51	94
R102_T03_h40_f04_prepended_interp.csv	R102	3	116	253
R102_T03_h80_f01_prepended_interp.csv	R102	3	116	253
R102_T03_h80_f02_prepended_interp.csv	R102	3	116	253
R102_T03_h80_f03_prepended_interp.csv	R102	3	51	94
R102_T03_h80_f04_prepended_interp.csv	R102	3	116	253
R102_T04_h01_f01_prepended_interp.csv	R102	4	72	116
R102_T04_h01_f02_prepended_interp.csv	R102	4	72	116
R102_T04_h01_f03_prepended_interp.csv	R102	4	116	253
R102_T04_h01_f04_prepended_interp.csv	R102	4	72	116
R102_T04_h40_f01_prepended_interp.csv	R102	4	72	116
R102_T04_h40_f02_prepended_interp.csv	R102	4	72	116
R102_T04_h40_f03_prepended_interp.csv	R102	4	116	253
R102_T04_h40_f04_prepended_interp.csv	R102	4	72	116
R102_T04_h80_f01_prepended_interp.csv	R102	4	72	116
R102_T04_h80_f02_prepended_interp.csv	R102	4	72	116
R102_T04_h80_f03_prepended_interp.csv	R102	4	116	253
R102_T04_h80_f04_prepended_interp.csv	R102	4	72	116
R102_T05_h01_f01_prepended_interp.csv	R102	5	51	94
R102_T05_h01_f02_prepended_interp.csv	R102	5	51	94
R102_T05_h01_f03_prepended_interp.csv	R102	5	72	116
R102_T05_h01_f04_prepended_interp.csv	R102	5	51	94
R102_T05_h40_f01_prepended_interp.csv	R102	5	51	94
R102_T05_h40_f02_prepended_interp.csv	R102	5	51	94
R102_T05_h40_f03_prepended_interp.csv	R102	5	72	116
R102_T05_h40_f04_prepended_interp.csv	R102	5	51	94
R102_T05_h80_f01_prepended_interp.csv	R102	5	51	94
R102_T05_h80_f02_prepended_interp.csv	R102	5	51	94
R102_T05_h80_f03_prepended_interp.csv	R102	5	72	116
R102_T05_h80_f04_prepended_interp.csv	R102	5	51	94
R103_T01_h01_f01_prepended_interp.csv	R103	1	176	119
R103_T01_h01_f02_prepended_interp.csv	R103	1	176	119
R103_T01_h01_f03_prepended_interp.csv	R103	1	176	119
R103_T01_h01_f04_prepended_interp.csv	R103	1	176	119
R103_T01_h40_f01_prepended_interp.csv	R103	1	176	119
R103_T01_h40_f02_prepended_interp.csv	R103	1	176	119
R103_T01_h40_f03_prepended_interp.csv	R103	1	176	119
R103_T01_h40_f04_prepended_interp.csv	R103	1	176	119
R103_T01_h80_f01_prepended_interp.csv	R103	1	176	119
R103_T01_h80_f02_prepended_interp.csv	R103	1	176	119
R103_T01_h80_f03_prepended_interp.csv	R103	1	176	119
R103_T01_h80_f04_prepended_interp.csv	R103	1	176	119
R103_T02_h01_f01_prepended_interp.csv	R103	2	176	119
R103_T02_h01_f02_prepended_interp.csv	R103	2	176	119
R103_T02_h01_f03_prepended_interp.csv	R103	2	176	119
R103_T02_h01_f04_prepended_interp.csv	R103	2	176	119
R103_T02_h40_f01_prepended_interp.csv	R103	2	176	119
R103_T02_h40_f02_prepended_interp.csv	R103	2	176	119
R103_T02_h40_f03_prepended_interp.csv	R103	2	176	119
R103_T02_h40_f04_prepended_interp.csv	R103	2	176	119
R103_T02_h80_f01_prepended_interp.csv	R103	2	176	119
R103_T02_h80_f02_prepended_interp.csv	R103	2	176	119
R103_T02_h80_f03_prepended_interp.csv	R103	2	176	119
R103_T02_h80_f04_prepended_interp.csv	R103	2	176	119
R103_T03_h01_f01_prepended_interp.csv	R103	3	176	119
R103_T03_h01_f02_prepended_interp.csv	R103	3	176	119
R103_T03_h01_f03_prepended_interp.csv	R103	3	176	119
R103_T03_h01_f04_prepended_interp.csv	R103	3	176	119
R103_T03_h40_f01_prepended_interp.csv	R103	3	176	119
R103_T03_h40_f02_prepended_interp.csv	R103	3	176	119
R103_T03_h40_f03_prepended_interp.csv	R103	3	176	119
R103_T03_h40_f04_prepended_interp.csv	R103	3	176	119
R103_T03_h80_f01_prepended_interp.csv	R103	3	176	119
R103_T03_h80_f02_prepended_interp.csv	R103	3	176	119
R103_T03_h80_f03_prepended_interp.csv	R103	3	176	119
R103_T03_h80_f04_prepended_interp.csv	R103	3	176	119
R103_T04_h01_f01_prepended_interp.csv	R103	4	46	163
R103_T04_h01_f02_prepended_interp.csv	R103	4	46	163
R103_T04_h01_f03_prepended_interp.csv	R103	4	46	163
R103_T04_h01_f04_prepended_interp.csv	R103	4	46	163
R103_T04_h40_f01_prepended_interp.csv	R103	4	46	163
R103_T04_h40_f02_prepended_interp.csv	R103	4	46	163
R103_T04_h40_f03_prepended_interp.csv	R103	4	46	163
R103_T04_h40_f04_prepended_interp.csv	R103	4	46	163
R103_T04_h80_f01_prepended_interp.csv	R103	4	46	163
R103_T04_h80_f02_prepended_interp.csv	R103	4	46	163
R103_T04_h80_f03_prepended_interp.csv	R103	4	46	163
R103_T04_h80_f04_prepended_interp.csv	R103	4	46	163
R104_T01_h01_f01_prepended_interp.csv	R104	1	132	144
R104_T01_h01_f02_prepended_interp.csv	R104	1	132	144
R104_T01_h01_f03_prepended_interp.csv	R104	1	132	144
R104_T01_h01_f04_prepended_interp.csv	R104	1	132	144
R104_T01_h40_f01_prepended_interp.csv	R104	1	132	144
R104_T01_h40_f02_prepended_interp.csv	R104	1	132	144
R104_T01_h40_f03_prepended_interp.csv	R104	1	132	144
R104_T01_h40_f04_prepended_interp.csv	R104	1	132	144
R104_T01_h80_f01_prepended_interp.csv	R104	1	132	144
R104_T01_h80_f02_prepended_interp.csv	R104	1	132	144
R104_T01_h80_f03_prepended_interp.csv	R104	1	132	144
R104_T01_h80_f04_prepended_interp.csv	R104	1	132	144
R105_T01_h01_f01_prepended_interp.csv	R105	1	65	142
R105_T01_h01_f02_prepended_interp.csv	R105	1	65	142
R105_T01_h01_f03_prepended_interp.csv	R105	1	65	142
R105_T01_h01_f04_prepended_interp.csv	R105	1	65	142
R105_T01_h40_f01_prepended_interp.csv	R105	1	65	142
R105_T01_h40_f02_prepended_interp.csv	R105	1	65	142
R105_T01_h40_f03_prepended_interp.csv	R105	1	65	142
R105_T01_h40_f04_prepended_interp.csv	R105	1	65	142
R105_T01_h80_f01_prepended_interp.csv	R105	1	65	142
R105_T01_h80_f02_prepended_interp.csv	R105	1	65	142
R105_T01_h80_f03_prepended_interp.csv	R105	1	65	142
R105_T01_h80_f04_prepended_interp.csv	R105	1	65	142
R105_T02_h01_f01_prepended_interp.csv	R105	2	61	145
R105_T02_h01_f02_prepended_interp.csv	R105	2	61	145
R105_T02_h01_f03_prepended_interp.csv	R105	2	61	145
R105_T02_h01_f04_prepended_interp.csv	R105	2	61	145
R105_T02_h40_f01_prepended_interp.csv	R105	2	61	145
R105_T02_h40_f02_prepended_interp.csv	R105	2	61	145
R105_T02_h40_f03_prepended_interp.csv	R105	2	61	145
R105_T02_h40_f04_prepended_interp.csv	R105	2	61	145
R105_T02_h80_f01_prepended_interp.csv	R105	2	61	145
R105_T02_h80_f02_prepended_interp.csv	R105	2	61	145
R105_T02_h80_f03_prepended_interp.csv	R105	2	61	145
R105_T02_h80_f04_prepended_interp.csv	R105	2	61	145
R106_T01_h01_f01_prepended_interp.csv	R106	1	119	123
R106_T01_h01_f02_prepended_interp.csv	R106	1	119	123
R106_T01_h01_f03_prepended_interp.csv	R106	1	114	106
R106_T01_h01_f04_prepended_interp.csv	R106	1	119	123
R106_T01_h40_f01_prepended_interp.csv	R106	1	119	123
R106_T01_h40_f02_prepended_interp.csv	R106	1	119	123
R106_T01_h40_f03_prepended_interp.csv	R106	1	114	106
R106_T01_h40_f04_prepended_interp.csv	R106	1	119	123
R106_T01_h80_f01_prepended_interp.csv	R106	1	119	123
R106_T01_h80_f02_prepended_interp.csv	R106	1	119	123
R106_T01_h80_f03_prepended_interp.csv	R106	1	72	252
R106_T01_h80_f04_prepended_interp.csv	R106	1	119	123
R106_T02_h01_f01_prepended_interp.csv	R106	2	190	83
R106_T02_h01_f02_prepended_interp.csv	R106	2	190	83
R106_T02_h01_f03_prepended_interp.csv	R106	2	72	252
R106_T02_h01_f04_prepended_interp.csv	R106	2	190	83
R106_T02_h40_f01_prepended_interp.csv	R106	2	190	83
R106_T02_h40_f02_prepended_interp.csv	R106	2	190	83
R106_T02_h40_f03_prepended_interp.csv	R106	2	72	252
R106_T02_h40_f04_prepended_interp.csv	R106	2	190	83
R106_T02_h80_f01_prepended_interp.csv	R106	2	190	83
R106_T02_h80_f02_prepended_interp.csv	R106	2	190	83
R106_T02_h80_f03_prepended_interp.csv	R106	2	119	123
R106_T02_h80_f04_prepended_interp.csv	R106	2	190	83
R106_T03_h01_f01_prepended_interp.csv	R106	3	219	213
R106_T03_h01_f02_prepended_interp.csv	R106	3	219	213
R106_T03_h01_f03_prepended_interp.csv	R106	3	119	123
R106_T03_h01_f04_prepended_interp.csv	R106	3	219	213
R106_T03_h40_f01_prepended_interp.csv	R106	3	219	213
R106_T03_h40_f02_prepended_interp.csv	R106	3	219	213
R106_T03_h40_f03_prepended_interp.csv	R106	3	119	123
R106_T03_h40_f04_prepended_interp.csv	R106	3	219	213
R106_T03_h80_f01_prepended_interp.csv	R106	3	219	213
R106_T03_h80_f02_prepended_interp.csv	R106	3	219	213
R106_T03_h80_f03_prepended_interp.csv	R106	3	190	83
R106_T03_h80_f04_prepended_interp.csv	R106	3	219	213
R106_T04_h01_f01_prepended_interp.csv	R106	4	72	252
R106_T04_h01_f02_prepended_interp.csv	R106	4	72	252
R106_T04_h01_f03_prepended_interp.csv	R106	4	190	83
R106_T04_h01_f04_prepended_interp.csv	R106	4	72	252
R106_T04_h40_f01_prepended_interp.csv	R106	4	72	252
R106_T04_h40_f02_prepended_interp.csv	R106	4	72	252
R106_T04_h40_f03_prepended_interp.csv	R106	4	190	83
R106_T04_h40_f04_prepended_interp.csv	R106	4	72	252
R106_T04_h80_f01_prepended_interp.csv	R106	4	72	252
R106_T04_h80_f02_prepended_interp.csv	R106	4	72	252
R106_T04_h80_f03_prepended_interp.csv	R106	4	219	213
R106_T04_h80_f04_prepended_interp.csv	R106	4	72	252
R106_T05_h01_f01_prepended_interp.csv	R106	5	114	106
R106_T05_h01_f02_prepended_interp.csv	R106	5	114	106
R106_T05_h01_f03_prepended_interp.csv	R106	5	219	213
R106_T05_h01_f04_prepended_interp.csv	R106	5	114	106
R106_T05_h40_f01_prepended_interp.csv	R106	5	114	106
R106_T05_h40_f02_prepended_interp.csv	R106	5	114	106
R106_T05_h40_f03_prepended_interp.csv	R106	5	219	213
R106_T05_h40_f04_prepended_interp.csv	R106	5	114	106
R107_T01_h01_f01_prepended_interp.csv	R107	1	205	238
R107_T01_h01_f02_prepended_interp.csv	R107	1	205	238
R107_T01_h01_f03_prepended_interp.csv	R107	1	205	238
R107_T01_h01_f04_prepended_interp.csv	R107	1	205	238
R107_T01_h40_f01_prepended_interp.csv	R107	1	205	238
R107_T01_h40_f02_prepended_interp.csv	R107	1	205	238
R107_T01_h40_f03_prepended_interp.csv	R107	1	205	238
R107_T01_h40_f04_prepended_interp.csv	R107	1	205	238
R107_T01_h80_f01_prepended_interp.csv	R107	1	205	238
R107_T01_h80_f02_prepended_interp.csv	R107	1	205	238
R107_T01_h80_f03_prepended_interp.csv	R107	1	205	238
R107_T01_h80_f04_prepended_interp.csv	R107	1	205	238
R108_T01_h01_f01_prepended_interp.csv	R108	1	140	2
R108_T01_h01_f02_prepended_interp.csv	R108	1	140	2
R108_T01_h01_f03_prepended_interp.csv	R108	1	144	155
R108_T01_h01_f04_prepended_interp.csv	R108	1	140	2
R108_T01_h40_f01_prepended_interp.csv	R108	1	140	2
R108_T01_h40_f02_prepended_interp.csv	R108	1	140	2
R108_T01_h40_f03_prepended_interp.csv	R108	1	144	155
R108_T01_h40_f04_prepended_interp.csv	R108	1	140	2
R108_T01_h80_f01_prepended_interp.csv	R108	1	140	2
R108_T01_h80_f02_prepended_interp.csv	R108	1	140	2
R108_T01_h80_f03_prepended_interp.csv	R108	1	144	155
R108_T01_h80_f04_prepended_interp.csv	R108	1	140	2
R108_T02_h01_f01_prepended_interp.csv	R108	2	140	2
R108_T02_h01_f02_prepended_interp.csv	R108	2	140	2
R108_T02_h01_f03_prepended_interp.csv	R108	2	140	2
R108_T02_h01_f04_prepended_interp.csv	R108	2	140	2
R108_T02_h40_f01_prepended_interp.csv	R108	2	140	2
R108_T02_h40_f02_prepended_interp.csv	R108	2	140	2
R108_T02_h40_f03_prepended_interp.csv	R108	2	140	2
R108_T02_h40_f04_prepended_interp.csv	R108	2	140	2
R108_T02_h80_f01_prepended_interp.csv	R108	2	140	2
R108_T02_h80_f02_prepended_interp.csv	R108	2	140	2
R108_T02_h80_f03_prepended_interp.csv	R108	2	140	2
R108_T02_h80_f04_prepended_interp.csv	R108	2	140	2
R108_T03_h01_f01_prepended_interp.csv	R108	3	144	155
R108_T03_h01_f02_prepended_interp.csv	R108	3	144	155
R108_T03_h01_f03_prepended_interp.csv	R108	3	140	2
R108_T03_h01_f04_prepended_interp.csv	R108	3	144	155
R108_T03_h40_f01_prepended_interp.csv	R108	3	144	155
R108_T03_h40_f02_prepended_interp.csv	R108	3	144	155
R108_T03_h40_f03_prepended_interp.csv	R108	3	140	2
R108_T03_h40_f04_prepended_interp.csv	R108	3	144	155
R108_T03_h80_f01_prepended_interp.csv	R108	3	144	155
R108_T03_h80_f02_prepended_interp.csv	R108	3	144	155
R108_T03_h80_f03_prepended_interp.csv	R108	3	140	2
R108_T03_h80_f04_prepended_interp.csv	R108	3	144	155
R108_T04_h01_f01_prepended_interp.csv	R108	4	140	2
R108_T04_h01_f02_prepended_interp.csv	R108	4	140	2
R108_T04_h01_f03_prepended_interp.csv	R108	4	140	2
R108_T04_h01_f04_prepended_interp.csv	R108	4	140	2
R108_T04_h40_f01_prepended_interp.csv	R108	4	140	2
R108_T04_h40_f02_prepended_interp.csv	R108	4	140	2
R108_T04_h40_f03_prepended_interp.csv	R108	4	140	2
R108_T04_h40_f04_prepended_interp.csv	R108	4	140	2
R108_T04_h80_f01_prepended_interp.csv	R108	4	140	2
R108_T04_h80_f02_prepended_interp.csv	R108	4	140	2
R108_T04_h80_f03_prepended_interp.csv	R108	4	140	2
R108_T04_h80_f04_prepended_interp.csv	R108	4	140	2
R109_T01_h01_f01_prepended_interp.csv	R109	1	82	114
R109_T01_h01_f02_prepended_interp.csv	R109	1	82	114
R109_T01_h01_f03_prepended_interp.csv	R109	1	79	117
R109_T01_h01_f04_prepended_interp.csv	R109	1	82	114
R109_T01_h40_f01_prepended_interp.csv	R109	1	82	114
R109_T01_h40_f02_prepended_interp.csv	R109	1	82	114
R109_T01_h40_f03_prepended_interp.csv	R109	1	79	117
R109_T01_h40_f04_prepended_interp.csv	R109	1	82	114
R109_T01_h80_f01_prepended_interp.csv	R109	1	82	114
R109_T01_h80_f02_prepended_interp.csv	R109	1	82	114
R109_T01_h80_f03_prepended_interp.csv	R109	1	79	117
R109_T01_h80_f04_prepended_interp.csv	R109	1	82	114
R109_T02_h01_f01_prepended_interp.csv	R109	2	79	117
R109_T02_h01_f02_prepended_interp.csv	R109	2	79	117
R109_T02_h01_f03_prepended_interp.csv	R109	2	82	114
R109_T02_h01_f04_prepended_interp.csv	R109	2	79	117
R109_T02_h40_f01_prepended_interp.csv	R109	2	79	117
R109_T02_h40_f02_prepended_interp.csv	R109	2	79	117
R109_T02_h40_f03_prepended_interp.csv	R109	2	82	114
R109_T02_h40_f04_prepended_interp.csv	R109	2	79	117
R109_T02_h80_f01_prepended_interp.csv	R109	2	79	117
R109_T02_h80_f02_prepended_interp.csv	R109	2	79	117
R109_T02_h80_f03_prepended_interp.csv	R109	2	82	114
R109_T02_h80_f04_prepended_interp.csv	R109	2	79	117
R110_T01_h01_f01_prepended_interp.csv	R110	1	139	146
R110_T01_h01_f02_prepended_interp.csv	R110	1	139	146
R110_T01_h01_f03_prepended_interp.csv	R110	1	139	146
R110_T01_h01_f04_prepended_interp.csv	R110	1	139	146
R110_T01_h40_f01_prepended_interp.csv	R110	1	139	146
R110_T01_h40_f02_prepended_interp.csv	R110	1	139	146
R110_T01_h40_f03_prepended_interp.csv	R110	1	139	146
R110_T01_h40_f04_prepended_interp.csv	R110	1	139	146
R111_T01_h01_f01_prepended_interp.csv	R111	1	45	32
R111_T01_h01_f02_prepended_interp.csv	R111	1	45	32
R111_T01_h01_f03_prepended_interp.csv	R111	1	29	183
R111_T01_h01_f04_prepended_interp.csv	R111	1	45	32
R111_T01_h40_f01_prepended_interp.csv	R111	1	45	32
R111_T01_h40_f02_prepended_interp.csv	R111	1	45	32
R111_T01_h40_f03_prepended_interp.csv	R111	1	29	183
R111_T01_h40_f04_prepended_interp.csv	R111	1	45	32
R111_T01_h80_f01_prepended_interp.csv	R111	1	45	32
R111_T01_h80_f02_prepended_interp.csv	R111	1	45	32
R111_T01_h80_f03_prepended_interp.csv	R111	1	29	183
R111_T01_h80_f04_prepended_interp.csv	R111	1	45	32
R111_T02_h01_f01_prepended_interp.csv	R111	2	29	183
R111_T02_h01_f02_prepended_interp.csv	R111	2	29	183
R111_T02_h01_f03_prepended_interp.csv	R111	2	29	183
R111_T02_h01_f04_prepended_interp.csv	R111	2	29	183
R111_T02_h40_f01_prepended_interp.csv	R111	2	29	183
R111_T02_h40_f02_prepended_interp.csv	R111	2	29	183
R111_T02_h40_f03_prepended_interp.csv	R111	2	29	183
R111_T02_h40_f04_prepended_interp.csv	R111	2	29	183
R111_T02_h80_f01_prepended_interp.csv	R111	2	29	183
R111_T02_h80_f02_prepended_interp.csv	R111	2	29	183
R111_T02_h80_f03_prepended_interp.csv	R111	2	29	183
R111_T02_h80_f04_prepended_interp.csv	R111	2	29	183
R111_T03_h01_f01_prepended_interp.csv	R111	3	29	183
R111_T03_h01_f02_prepended_interp.csv	R111	3	29	183
R111_T03_h01_f03_prepended_interp.csv	R111	3	45	32
R111_T03_h01_f04_prepended_interp.csv	R111	3	29	183
R111_T03_h40_f01_prepended_interp.csv	R111	3	29	183
R111_T03_h40_f02_prepended_interp.csv	R111	3	29	183
R111_T03_h40_f03_prepended_interp.csv	R111	3	45	32
R111_T03_h40_f04_prepended_interp.csv	R111	3	29	183
R111_T03_h80_f01_prepended_interp.csv	R111	3	29	183
R111_T03_h80_f02_prepended_interp.csv	R111	3	29	183
R111_T03_h80_f03_prepended_interp.csv	R111	3	45	32
R111_T03_h80_f04_prepended_interp.csv	R111	3	29	183
R111_T04_h01_f01_prepended_interp.csv	R111	4	91	155
R111_T04_h01_f02_prepended_interp.csv	R111	4	91	155
R111_T04_h01_f03_prepended_interp.csv	R111	4	91	155
R111_T04_h01_f04_prepended_interp.csv	R111	4	91	155
R111_T04_h40_f01_prepended_interp.csv	R111	4	91	155
R111_T04_h40_f02_prepended_interp.csv	R111	4	91	155
R111_T04_h40_f03_prepended_interp.csv	R111	4	91	155
R111_T04_h40_f04_prepended_interp.csv	R111	4	91	155
R111_T04_h80_f01_prepended_interp.csv	R111	4	91	155
R111_T04_h80_f02_prepended_interp.csv	R111	4	91	155
R111_T04_h80_f03_prepended_interp.csv	R111	4	91	155
R111_T04_h80_f04_prepended_interp.csv	R111	4	91	155
R112_T01_h01_f01_prepended_interp.csv	R112	1	223	130
R112_T01_h01_f02_prepended_interp.csv	R112	1	223	130
R112_T01_h01_f03_prepended_interp.csv	R112	1	25	108
R112_T01_h01_f04_prepended_interp.csv	R112	1	223	130
R112_T01_h40_f01_prepended_interp.csv	R112	1	223	130
R112_T01_h40_f02_prepended_interp.csv	R112	1	223	130
R112_T01_h40_f03_prepended_interp.csv	R112	1	25	108
R112_T01_h40_f04_prepended_interp.csv	R112	1	223	130
R112_T01_h80_f01_prepended_interp.csv	R112	1	223	130
R112_T01_h80_f02_prepended_interp.csv	R112	1	223	130
R112_T01_h80_f03_prepended_interp.csv	R112	1	25	108
R112_T01_h80_f04_prepended_interp.csv	R112	1	223	130
R112_T02_h01_f01_prepended_interp.csv	R112	2	105	104
R112_T02_h01_f02_prepended_interp.csv	R112	2	105	104
R112_T02_h01_f03_prepended_interp.csv	R112	2	223	130
R112_T02_h01_f04_prepended_interp.csv	R112	2	105	104
R112_T02_h40_f01_prepended_interp.csv	R112	2	105	104
R112_T02_h40_f02_prepended_interp.csv	R112	2	105	104
R112_T02_h40_f03_prepended_interp.csv	R112	2	223	130
R112_T02_h40_f04_prepended_interp.csv	R112	2	105	104
R112_T02_h80_f01_prepended_interp.csv	R112	2	105	104
R112_T02_h80_f02_prepended_interp.csv	R112	2	105	104
R112_T02_h80_f03_prepended_interp.csv	R112	2	223	130
R112_T02_h80_f04_prepended_interp.csv	R112	2	105	104
R112_T03_h01_f01_prepended_interp.csv	R112	3	26	2
R112_T03_h01_f02_prepended_interp.csv	R112	3	26	2
R112_T03_h01_f03_prepended_interp.csv	R112	3	26	2
R112_T03_h01_f04_prepended_interp.csv	R112	3	26	2
R112_T03_h40_f01_prepended_interp.csv	R112	3	26	2
R112_T03_h40_f02_prepended_interp.csv	R112	3	26	2
R112_T03_h40_f03_prepended_interp.csv	R112	3	26	2
R112_T03_h40_f04_prepended_interp.csv	R112	3	26	2
R112_T03_h80_f01_prepended_interp.csv	R112	3	26	2
R112_T03_h80_f02_prepended_interp.csv	R112	3	26	2
